K00001	0.42701249216754
K00003	0.107892487472779
K00004	0.528139684414812
K00005	0.172696194384774
K00008	0.322533489754937
K00009	0.0926147658197949
K00010	0.301199325361768
K00012	0.145782501753381
K00013	0.281755339837375
K00014	0.875546295202056
K00015	0.926083342388352
K00016	0.557351393898596
K00018	0.237571484338843
K00019	0.280942092526283
K00020	0.925360404572279
K00024	0.952942487499735
K00027	0.196646761489232
K00029	0.0430442018334982
K00031	0.387634623367263
K00032	1.0820695114947
K00033	0.571073732606915
K00034	0.354997084422355
K00036	1.12122151755039
K00040	0.901168397341758
K00041	0.149358870819264
K00042	1.15677179696378
K00045	1.08210913903119
K00046	1.40111276587132
K00048	0.810596385728459
K00052	0.580102829381486
K00053	0.641443007714876
K00054	0.599158829345611
K00055	0.680890037601084
K00057	0.121354082540652
K00058	1.04639440147427
K00059	1.21453553100112
K00060	0.534535839762396
K00065	0.586318999239378
K00066	0.0704559825407644
K00067	0.0993784941530089
K00068	0.508220229189478
K00073	0.996527529842753
K00074	1.2088250810752
K00075	0.381862392552668
K00076	1.24780710094534
K00077	1.27466238712571
K00086	1.33538262987189
K00087	0.0541701199544734
K00088	0.737529612109412
K00090	0.112154145520699
K00094	0.105063940918816
K00096	0.134784226937556
K00097	0.870807477140195
K00098	1.08336740547193
K00099	0.97422171096545
K00101	0.552578107401732
K00104	0.5760730196675
K00105	0.821257359057898
K00108	0.73702607708711
K00111	1.43779622301742
K00112	0.507045425146045
K00113	1.10030903842275
K00114	0.450243649646018
K00116	1.33493007285084
K00117	0.44587130021837
K00121	0.472196831536808
K00122	1.20973900577805
K00123	0.163938780876418
K00124	0.718002334442135
K00127	0.619959270614377
K00128	0.440992067803977
K00130	0.0774377876516952
K00131	0.950329769732555
K00132	0.659882847772387
K00133	0.443649342511729
K00134	1.64453044114437
K00135	0.250758497616398
K00137	0.911524274121139
K00138	0.0750225740017398
K00140	0.256322156164394
K00145	1.28661533524205
K00146	0.984149453368993
K00147	0.215870242980968
K00148	0.942921221340867
K00151	1.04975375184549
K00154	0.570171562413223
K00156	0.428714023768825
K00158	0.0647020772999353
K00161	0.258646374078579
K00162	0.531256478782259
K00163	0.621939673020842
K00164	0.165001416775531
K00166	0.941816621599485
K00167	1.15772640416831
K00174	1.2435470916176
K00175	1.06537246956104
K00208	1.14744187435848
K00209	0.262043133477506
K00215	1.38580410995117
K00216	0.124725029277892
K00219	0.937860207416698
K00226	0.125111174879372
K00228	1.35772103299649
K00230	1.18772688791161
K00231	0.387654687271164
K00239	0.695894875941945
K00240	0.615502297844053
K00241	0.80102151207321
K00242	1.40804562669119
K00243	0.514899829322145
K00244	0.24572692335346
K00245	1.20172383894338
K00246	0.879554427245398
K00247	1.06907167952479
K00248	0.518218429917018
K00249	0.957471026150009
K00252	0.762110504215694
K00253	0.300883060319864
